fid,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel
528300,"1093130345",5141,service,,,B,0,0,F,F
528301,"1093130346",5122,residential,,,B,0,0,F,F
528302,"1093130347",5122,residential,,,B,0,0,F,F
528303,"1093130351",5122,residential,,,B,0,0,F,F
528304,"1093130352",5141,service,,,B,0,0,F,F
528308,"1093143115",5154,path,,,B,0,0,F,F
528309,"1093143116",5154,path,,,B,0,0,F,F
528310,"1093143120",5154,path,,,B,0,0,F,F
528311,"1093143121",5154,path,,,B,0,0,F,F
528312,"1093143122",5154,path,,,B,0,0,F,F
528313,"1093143123",5154,path,,,B,0,0,F,F
528314,"1093143126",5154,path,,,B,0,0,F,F
528315,"1093143131",5154,path,,,B,0,0,F,F
528316,"1093143132",5154,path,,,B,0,0,F,F
528317,"1093143136",5154,path,,,B,0,0,F,F
528318,"1093173637",5154,path,,,B,0,0,F,F
528319,"1093175454",5122,residential,,,B,0,0,F,F
528320,"1093175455",5121,unclassified,,,B,0,0,F,F
528321,"1093177312",5122,residential,,,B,0,0,F,F
528322,"1093177313",5122,residential,,,B,0,0,F,F
528323,"1093177314",5122,residential,,,B,0,0,F,F
528324,"1093177323",5122,residential,,,B,0,0,F,F
528325,"1093177330",5154,path,,,B,0,0,F,F
528327,"1093197008",5154,path,,,B,0,0,F,F
528328,"1093197009",5121,unclassified,,,B,0,0,F,F
528329,"1093197010",5121,unclassified,,,B,0,0,F,F
528330,"1093197011",5121,unclassified,,,B,0,0,F,F
528331,"1093197012",5121,unclassified,,,B,0,0,F,F
528332,"1093197013",5141,service,,,B,0,0,F,F
528333,"1093197014",5141,service,,,B,0,0,F,F
528334,"1093197015",5141,service,,,B,0,0,F,F
528335,"1093197016",5141,service,,,B,0,0,F,F
528336,"1093197017",5141,service,,,B,0,0,F,F
528340,"1093278201",5122,residential,Na Tole Marg Dakshin,,B,0,0,F,F
528372,"1093307371",5121,unclassified,,25DR001,B,0,0,F,F
528373,"1093318974",5121,unclassified,Khokana Marg Purba,,B,0,0,F,F
528384,"1093357656",5122,residential,,,B,0,0,F,F
528388,"1093366811",5153,footway,,,B,0,0,F,F
528389,"1093366812",5153,footway,,,B,0,0,F,F
528390,"1093366814",5153,footway,,,B,0,0,F,F
528391,"1093366815",5141,service,,,B,0,0,F,F
528392,"1093366816",5153,footway,,,B,0,0,F,F
528425,"1093502347",5114,secondary,सानेपा मार्ग,,B,0,0,F,F
528442,"1093523420",5122,residential,Mitra Marg,,F,0,0,F,F
528445,"1093530481",5122,residential,,,B,0,0,F,F
528446,"1093531276",5122,residential,,,B,0,0,F,F
528447,"1093531277",5122,residential,,,B,0,0,F,F
528448,"1093531278",5122,residential,,,B,0,0,F,F
528449,"1093531279",5122,residential,,,B,0,0,F,F
528450,"1093531693",5122,residential,,,B,0,0,F,F
528457,"1093541279",5121,unclassified,,,B,0,0,F,F
528458,"1093541280",5121,unclassified,,,B,0,0,F,F
528475,"1093708525",5122,residential,,,B,0,0,F,F
528476,"1093708526",5122,residential,,,B,0,0,F,F
528477,"1093710870",5122,residential,Bhanimandal Sadak,,B,0,0,F,F
528478,"1093710871",5122,residential,Bakhundol,,B,0,0,F,F
528479,"1093710872",5122,residential,Bakhundol,,B,0,0,F,F
528480,"1093710873",5114,secondary,,,B,0,0,F,F
528481,"1093710874",5114,secondary,पुल्चोक झामसिखेल मार्ग,,B,0,0,F,F
528482,"1093710875",5122,residential,,,B,0,0,F,F
528488,"1093727924",5122,residential,Bagdol Marga,,B,0,0,F,F
528491,"1093732385",5122,residential,Dhobighat Ganesh Marga,,B,0,0,F,F
528492,"1093732386",5122,residential,Machindranath Sadak Marga,,B,0,0,F,F
528493,"1093735240",5122,residential,Man bhawan Marga,,B,0,0,F,F
528494,"1093735241",5122,residential,Dakshinkali Marga,,B,0,0,F,F
528496,"1093758719",5141,service,,,B,0,0,F,F
528497,"1093758720",5141,service,,,B,0,0,F,F
528498,"1093758721",5141,service,,,B,0,0,F,F
528499,"1093758722",5141,service,,,B,0,0,F,F
528500,"1093758723",5122,residential,,,B,0,0,F,F
528501,"1093758724",5122,residential,,,B,0,0,F,F
528502,"1093758725",5141,service,,,B,0,0,F,F
528503,"1093758726",5122,residential,,,B,0,0,F,F
528504,"1093758727",5141,service,,,B,0,0,F,F
528505,"1093758728",5141,service,,,B,0,0,F,F
528506,"1093758729",5141,service,,,B,0,0,F,F
528507,"1093758730",5122,residential,,,B,0,0,F,F
528508,"1093774752",5122,residential,,,B,0,0,F,F
528564,"1093810338",5122,residential,Nakhipot Marg,,B,0,0,F,F
528565,"1093810339",5122,residential,Kantipur Colony Street 3,,B,0,0,F,F
528671,"1094047262",5122,residential,Kusunti Milijuli Marg,,B,0,0,F,F
528672,"1094047263",5122,residential,Ekatnakuna- Nakhu Road,,B,30,0,F,F
528673,"1094047264",5122,residential,Adarsha Marg Paschim,,B,0,0,F,F
528676,"1094052996",5122,residential,Ganesh Marg,,B,0,0,F,F
528677,"1094052997",5122,residential,Khumaltar Height Marg Uttar,,B,0,0,F,F
528678,"1094058306",5122,residential,Dathu Dhaa Marg,,B,0,0,F,F
528679,"1094059012",5122,residential,ANFA Street 2,,B,20,0,F,F
528680,"1094059013",5122,residential,,,B,0,0,F,F
528681,"1094059014",5122,residential,Gwarko Machagaa Galli 3,,B,0,0,F,F
528684,"1094074119",5122,residential,,,B,0,0,F,F
528685,"1094074120",5122,residential,,,B,0,0,F,F
528686,"1094074121",5122,residential,,,B,0,0,F,F
528687,"1094074122",5122,residential,,,B,0,0,F,F
528688,"1094074123",5122,residential,,,B,0,0,F,F
528689,"1094074124",5122,residential,,,B,0,0,F,F
528690,"1094074627",5122,residential,,,B,0,0,F,F
528691,"1094074628",5122,residential,,,B,0,0,F,F
528692,"1094074629",5141,service,,,B,0,0,F,F
528693,"1094074630",5141,service,,,B,0,0,F,F
528694,"1094074631",5141,service,,,B,0,0,F,F
528695,"1094074632",5141,service,,,B,0,0,F,F
528749,"1094398113",5121,unclassified,,27DR023,B,0,0,F,F
528750,"1094398114",5121,unclassified,,27DR023,B,0,0,F,F
528751,"1094403971",5122,residential,Karma Marg,,B,0,0,F,F
528752,"1094403972",5122,residential,Jhochhen Marg Paschim,,B,0,0,F,F
528753,"1094403973",5122,residential,Gairi Gaun Samiti Marg,,B,0,0,F,F
528754,"1094403974",5122,residential,Milan Tole Marg,,B,0,0,F,F
528755,"1094415238",5115,tertiary,Nagdaha Jharuwarasi Marg,25DR004,B,0,0,F,F
528756,"1094415239",5121,unclassified,Gaukhureshwor Marg,,B,0,0,F,F
528757,"1094415240",5121,unclassified,,,B,0,0,F,F
528758,"1094418445",5122,residential,,,B,0,0,F,F
528759,"1094418446",5122,residential,Lakhur Marg,,B,0,0,F,F
528779,"1094497382",5153,footway,,,B,0,1,T,F
528809,"1094633500",5154,path,,,B,0,0,F,F
528810,"1094659873",5153,footway,,,B,0,0,F,F
528811,"1094659885",5121,unclassified,,,B,0,0,F,F
528831,"1094735897",5122,residential,Ajaya marga,,B,0,0,F,F
528832,"1094743677",5114,secondary,Transformor Marg,,B,0,0,F,F
528962,"1095594632",5115,tertiary,,,F,0,0,F,F
528982,"1095836130",5122,residential,,,B,0,0,F,F
528983,"1095852738",5122,residential,Bhandari Street,,B,0,0,F,F
529004,"1096187669",5153,footway,Kamitar - Mathilloo Guth Foot Path,,B,0,0,F,F
529008,"1096199431",5122,residential,,,B,0,0,F,F
529009,"1096199432",5122,residential,,,B,0,0,F,F
529010,"1096199433",5122,residential,,,B,0,0,F,F
529011,"1096199434",5122,residential,,,B,0,0,F,F
529012,"1096199435",5122,residential,,,B,0,0,F,F
529013,"1096199436",5122,residential,,,B,0,0,F,F
529014,"1096199437",5122,residential,,,B,0,0,F,F
529015,"1096199438",5122,residential,,,B,0,0,F,F
529016,"1096199439",5122,residential,,,B,0,0,F,F
529017,"1096199440",5122,residential,,,B,0,0,F,F
529018,"1096199441",5122,residential,,,B,0,0,F,F
529019,"1096199442",5122,residential,,,B,0,0,F,F
529020,"1096199443",5122,residential,,,B,0,0,F,F
529209,"1096913110",5124,pedestrian,,,B,0,0,F,F
529210,"1096913111",5122,residential,,,B,0,0,F,F
529218,"1096942820",5122,residential,,,B,0,0,F,F
529219,"1096942821",5122,residential,,,B,0,0,F,F
529220,"1096942822",5141,service,,,B,0,0,F,F
529221,"1096942823",5141,service,,,B,0,0,F,F
529222,"1096942824",5122,residential,,,B,0,0,F,F
529403,"1097928309",5122,residential,,,B,0,0,F,F
529404,"1097928310",5122,residential,Sangam Marg,,B,0,0,F,F
529405,"1097928311",5122,residential,,,B,0,0,F,F
529406,"1097928312",5122,residential,,,B,0,0,F,F
529407,"1097928313",5122,residential,,,B,0,0,F,F
529408,"1097928314",5122,residential,,,B,0,0,F,F
529409,"1097928315",5122,residential,,,B,0,0,F,F
529410,"1097935309",5115,tertiary,,,B,0,0,F,F
529411,"1097935310",5115,tertiary,,,B,0,-1,F,T
529446,"1098151045",5122,residential,,,B,0,0,F,F
529545,"1098715331",5122,residential,Sub way,,B,0,0,F,F
529594,"1098784430",5122,residential,,,B,0,0,F,F
529595,"1098784431",5122,residential,,,B,0,0,F,F
529596,"1098784432",5154,path,,,B,0,0,F,F
529597,"1098784433",5122,residential,,,B,0,0,F,F
529598,"1098784434",5122,residential,,,B,0,0,F,F
529599,"1098784435",5122,residential,,,B,0,0,F,F
529603,"1098795863",5122,residential,,,B,0,0,F,F
529604,"1098795864",5141,service,,,B,0,0,F,F
529605,"1098795865",5141,service,,,B,0,0,F,F
529606,"1098795866",5141,service,,,B,0,0,F,F
529607,"1098796114",5122,residential,,,B,0,0,F,F
529608,"1098796115",5122,residential,,,B,0,0,F,F
529615,"1098983381",5122,residential,,,B,0,0,F,F
529616,"1098983382",5122,residential,,,B,0,0,F,F
529617,"1099003825",5122,residential,,,B,0,0,F,F
529618,"1099003826",5153,footway,,,B,0,-1,F,F
529622,"1099294060",5122,residential,,,B,0,0,F,F
529623,"1099298452",5122,residential,,,B,0,0,F,F
529624,"1099298453",5122,residential,,,B,0,0,F,F
529625,"1099301470",5141,service,,,B,0,0,F,F
529626,"1099301471",5141,service,,,B,0,0,F,F
529627,"1099301472",5141,service,,,B,0,0,F,F
529732,"1099697741",5121,unclassified,Parijat Sadak,,B,0,0,F,F
529733,"1099698413",5122,residential,Kulanta Marga,,B,0,-1,F,F
529735,"1099699436",5121,unclassified,Kulanta Marga,,B,0,-1,F,F
529736,"1099700389",5121,unclassified,,,B,0,-1,F,F
529745,"1099720087",5141,service,,,B,0,0,F,F
529746,"1099720089",5154,path,,,B,0,0,F,F
529747,"1099720090",5154,path,,,B,0,1,T,F
529748,"1099720091",5122,residential,,,B,0,0,F,F
529749,"1099720097",5154,path,,,B,0,0,F,F
529750,"1099720098",5122,residential,,,B,0,0,F,F
529751,"1099720117",5122,residential,,,B,0,0,F,F
529752,"1099720120",5141,service,,,B,0,0,F,F
529753,"1099720129",5141,service,,,B,0,0,F,F
529754,"1099720133",5122,residential,,,B,0,0,F,F
529755,"1099720158",5122,residential,,,B,0,0,F,F
529762,"1099727732",5141,service,,,B,0,0,F,F
529763,"1099727733",5154,path,,,B,0,0,F,F
529764,"1099727734",5141,service,,,B,0,0,F,F
529765,"1099727735",5122,residential,,,F,0,0,F,F
529766,"1099727736",5141,service,,,B,0,0,F,F
529767,"1099727737",5141,service,,,B,0,0,F,F
529863,"1099977280",5122,residential,,,B,0,0,F,F
529887,"1100755202",5122,residential,,,B,0,0,F,F
529894,"1100816337",5141,service,,,B,0,0,F,F
529916,"1101382016",5122,residential,,,B,0,0,F,F
529917,"1101382017",5122,residential,,,B,0,0,F,F
529918,"1101382018",5122,residential,,,B,0,0,F,F
529919,"1101397340",5122,residential,,,B,0,0,F,F
529920,"1101397483",5122,residential,,,B,0,0,F,F
529921,"1101399557",5122,residential,नमुना मार्ग,,B,0,0,F,F
529922,"1101399558",5122,residential,Miteri Marg,,B,0,0,F,F
529923,"1101399559",5122,residential,Miteri Marg,,B,0,0,F,F
529924,"1101399560",5122,residential,,,B,0,0,F,F
529925,"1101399561",5122,residential,Sangamtole Marg,,B,0,0,F,F
529926,"1101399562",5122,residential,Janasudhar Marg,,B,0,0,F,F
529927,"1101399563",5122,residential,Janasudhar Marg,,B,0,0,F,F
529928,"1101399564",5122,residential,Bagmati Corridor Road,,B,0,0,F,F
529929,"1101399565",5122,residential,,,B,0,0,F,F
529930,"1101399566",5122,residential,Fulbari Marg,,B,0,0,F,F
529931,"1101399567",5122,residential,Fulbari Marg,,B,0,0,F,F
529936,"1101426943",5124,pedestrian,Mandala Street,,B,0,0,F,F
529945,"1101463288",5122,residential,,,B,0,0,F,F
529957,"1101572555",5122,residential,,,B,0,0,F,F
529958,"1101572556",5122,residential,,,B,0,0,F,F
529959,"1101572557",5122,residential,,,B,0,0,F,F
529960,"1101572559",5122,residential,,,B,0,0,F,F
529961,"1101572560",5122,residential,,,B,0,0,F,F
529962,"1101572561",5122,residential,,,B,0,0,F,F
529963,"1101572562",5122,residential,,,B,0,0,F,F
529964,"1101572563",5122,residential,,,B,0,0,F,F
529965,"1101572564",5122,residential,,,B,0,0,F,F
529966,"1101572565",5122,residential,,,B,0,0,F,F
529967,"1101572566",5122,residential,,,B,0,0,F,F
529968,"1101572567",5122,residential,,,B,0,0,F,F
529969,"1101572568",5122,residential,,,B,0,0,F,F
529970,"1101572569",5122,residential,,,B,0,0,F,F
529971,"1101572570",5122,residential,,,B,0,0,F,F
529972,"1101572571",5122,residential,,,B,0,0,F,F
529973,"1101572572",5122,residential,,,B,0,0,F,F
529974,"1101572573",5122,residential,,,B,0,0,F,F
529975,"1101572574",5122,residential,,,B,0,0,F,F
529976,"1101572575",5122,residential,,,B,0,0,F,F
529977,"1101572576",5122,residential,,,B,0,0,F,F
529979,"1101611907",5122,residential,,,B,0,0,F,F
530059,"1102505680",5141,service,,,B,0,0,F,F
530060,"1102505681",5122,residential,,,B,0,0,F,F
530061,"1102505682",5141,service,,,B,0,0,F,F
530064,"1102537241",5141,service,,,B,0,0,F,F
530065,"1102537242",5122,residential,,,B,0,0,F,F
530066,"1102537243",5122,residential,,,B,0,0,F,F
530067,"1102537244",5122,residential,,,B,0,0,F,F
530068,"1102537245",5122,residential,,,B,0,0,F,F
530072,"1102576013",5141,service,,,B,0,0,F,F
530073,"1102576014",5141,service,,,B,0,0,F,F
530074,"1102576015",5141,service,,,B,0,0,F,F
530075,"1102576016",5141,service,,,F,0,0,F,F
530076,"1102576017",5141,service,,,F,0,0,F,F
530077,"1102576018",5141,service,,,F,0,0,F,F
530078,"1102576019",5141,service,,,F,0,0,F,F
530079,"1102576020",5141,service,,,B,0,0,F,F
530086,"1102579711",5122,residential,,,B,0,0,F,F
530089,"1102581082",5122,residential,,,B,0,0,F,F
530090,"1102581083",5122,residential,,,B,0,0,F,F
530160,"1102860210",5122,residential,,,B,0,0,F,F
530161,"1102860211",5122,residential,,,B,0,0,F,F
530162,"1102860212",5122,residential,,,B,0,0,F,F
530177,"1103057010",5124,pedestrian,,,B,0,0,F,F
530178,"1103057011",5124,pedestrian,,,B,0,0,F,F
530268,"1103375945",5122,residential,,,B,0,0,F,F
530269,"1103375946",5122,residential,,,B,0,0,F,F
530318,"1103810567",5122,residential,,,B,0,0,F,F
530484,"1104901418",5141,service,,,B,0,0,F,F
530497,"1104925767",5122,residential,,,B,0,0,F,F
530498,"1104925768",5122,residential,,,B,0,0,F,F
530532,"1105143112",5141,service,,,B,0,0,F,F
530533,"1105143113",5153,footway,,,B,0,0,F,F
530534,"1105143114",5153,footway,,,B,0,0,F,F
530535,"1105143115",5153,footway,,,B,0,0,F,F
530536,"1105143116",5153,footway,,,B,0,0,F,F
530537,"1105143117",5153,footway,,,B,0,0,F,F
530538,"1105143118",5122,residential,,,B,0,0,F,F
530539,"1105143119",5122,residential,,,B,0,0,F,F
530540,"1105143120",5122,residential,,,B,0,0,F,F
530541,"1105143121",5122,residential,,,B,0,0,F,F
530542,"1105143122",5122,residential,,,B,0,0,F,F
530543,"1105143123",5122,residential,,,B,0,0,F,F
530544,"1105143124",5122,residential,,,B,0,0,F,F
530545,"1105143125",5122,residential,,,B,0,0,F,F
530551,"1105148825",5122,residential,,,B,0,0,F,F
530552,"1105148826",5122,residential,,,B,0,0,F,F
530553,"1105148827",5153,footway,,,B,0,0,F,F
530554,"1105148828",5153,footway,,,B,0,0,F,F
530555,"1105148829",5122,residential,,,B,0,0,F,F
530556,"1105148830",5122,residential,,,B,0,0,F,F
530557,"1105148831",5153,footway,,,B,0,0,F,F
530558,"1105148832",5122,residential,,,B,0,0,F,F
530559,"1105148833",5153,footway,,,B,0,0,F,F
530560,"1105148834",5122,residential,,,B,0,0,F,F
530561,"1105148835",5122,residential,,,B,0,0,F,F
530562,"1105148836",5153,footway,,,B,0,0,F,F
530563,"1105148837",5122,residential,,,B,0,0,F,F
530564,"1105148838",5122,residential,,,B,0,0,F,F
530565,"1105148839",5122,residential,,,B,0,0,F,F
530566,"1105148934",5122,residential,,,B,0,0,F,F
530567,"1105153272",5122,residential,,,B,0,0,F,F
530568,"1105153273",5122,residential,,,B,0,0,F,F
530569,"1105153274",5122,residential,,,B,0,0,F,F
530570,"1105153275",5153,footway,,,B,0,0,F,F
530571,"1105153276",5153,footway,,,B,0,0,F,F
530572,"1105153277",5122,residential,,,B,0,0,F,F
530573,"1105153278",5122,residential,,,B,0,0,F,F
530574,"1105153279",5122,residential,,,B,0,0,F,F
530575,"1105153280",5122,residential,,,B,0,0,F,F
530576,"1105153281",5122,residential,,,B,0,0,F,F
530577,"1105153282",5122,residential,,,B,0,0,F,F
530578,"1105153283",5122,residential,,,B,0,0,F,F
530579,"1105153284",5153,footway,,,B,0,0,F,F
530580,"1105153285",5141,service,,,B,0,0,F,F
530581,"1105153286",5122,residential,,,B,0,0,F,F
530582,"1105153287",5122,residential,,,B,0,0,F,F
530583,"1105153288",5122,residential,,,B,0,0,F,F
530584,"1105153289",5122,residential,,,B,0,0,F,F
530585,"1105153290",5122,residential,,,B,0,0,F,F
530586,"1105156507",5122,residential,,,B,0,0,F,F
530587,"1105156508",5122,residential,,,B,0,0,F,F
530588,"1105156509",5122,residential,,,B,0,0,F,F
530589,"1105156510",5122,residential,,,B,0,0,F,F
530590,"1105156511",5122,residential,,,B,0,0,F,F
530591,"1105156512",5122,residential,,,B,0,0,F,F
530592,"1105156514",5122,residential,,,B,0,0,F,F
530593,"1105156515",5122,residential,,,B,0,0,F,F
530594,"1105156516",5153,footway,,,B,0,0,F,F
530597,"1105170405",5122,residential,,,B,0,0,F,F
530598,"1105170406",5122,residential,,,B,0,0,F,F
530599,"1105170407",5122,residential,,,B,0,0,F,F
530600,"1105170408",5122,residential,,,B,0,0,F,F
530601,"1105170409",5122,residential,,,B,0,0,F,F
530602,"1105170410",5122,residential,,,B,0,0,F,F
530603,"1105170411",5122,residential,,,B,0,0,F,F
530604,"1105170412",5122,residential,,,B,0,0,F,F
530605,"1105170413",5122,residential,,,B,0,0,F,F
530606,"1105170414",5122,residential,,,B,0,0,F,F
530607,"1105170415",5122,residential,,,B,0,0,F,F
530608,"1105170416",5122,residential,,,B,0,0,F,F
530609,"1105170418",5122,residential,,,B,0,0,F,F
530610,"1105170419",5122,residential,,,B,0,0,F,F
530611,"1105170420",5122,residential,,,B,0,0,F,F
530612,"1105170421",5122,residential,,,B,0,0,F,F
530613,"1105170422",5122,residential,,,B,0,0,F,F
530614,"1105170423",5122,residential,,,B,0,0,F,F
530615,"1105170424",5122,residential,,,B,0,0,F,F
530616,"1105170425",5122,residential,,,B,0,0,F,F
530617,"1105170426",5122,residential,,,B,0,0,F,F
530618,"1105170427",5122,residential,,,B,0,0,F,F
530619,"1105170428",5122,residential,,,B,0,0,F,F
530620,"1105170429",5122,residential,,,B,0,0,F,F
530621,"1105170430",5122,residential,,,B,0,0,F,F
530622,"1105170431",5122,residential,,,B,0,0,F,F
530623,"1105170432",5122,residential,,,B,0,0,F,F
530624,"1105170433",5122,residential,,,B,0,0,F,F
530625,"1105170434",5122,residential,,,B,0,0,F,F
530626,"1105170435",5122,residential,,,B,0,0,F,F
530627,"1105170436",5122,residential,,,B,0,0,F,F
530628,"1105170437",5122,residential,,,B,0,0,F,F
530629,"1105170438",5122,residential,,,B,0,0,F,F
530630,"1105170439",5122,residential,,,B,0,0,F,F
530631,"1105170440",5122,residential,,,B,0,0,F,F
530632,"1105170441",5122,residential,,,B,0,0,F,F
530633,"1105170442",5122,residential,,,B,0,0,F,F
530634,"1105170443",5122,residential,,,B,0,0,F,F
530635,"1105170444",5122,residential,,,B,0,0,F,F
530636,"1105170445",5122,residential,,,B,0,0,F,F
530637,"1105170446",5122,residential,,,B,0,0,F,F
530638,"1105170447",5122,residential,,,B,0,0,F,F
530639,"1105170448",5122,residential,,,B,0,0,F,F
530640,"1105170449",5122,residential,,,B,0,0,F,F
530641,"1105170450",5122,residential,,,B,0,0,F,F
530642,"1105170451",5122,residential,,,B,0,0,F,F
530643,"1105170452",5122,residential,,,B,0,0,F,F
530644,"1105170453",5122,residential,,,B,0,0,F,F
530645,"1105170454",5122,residential,,,B,0,0,F,F
530646,"1105170455",5154,path,,,B,0,0,F,F
530647,"1105170456",5122,residential,,,B,0,0,F,F
530648,"1105170457",5122,residential,,,B,0,0,F,F
530649,"1105170458",5122,residential,,,B,0,0,F,F
530650,"1105170459",5153,footway,,,B,0,0,F,F
530651,"1105170460",5122,residential,,,B,0,0,F,F
530652,"1105170461",5122,residential,,,B,0,0,F,F
530653,"1105170462",5122,residential,,,B,0,0,F,F
530654,"1105170463",5122,residential,,,B,0,0,F,F
530655,"1105170464",5122,residential,,,B,0,0,F,F
530656,"1105170465",5122,residential,,,B,0,0,F,F
530657,"1105170466",5122,residential,,,B,0,0,F,F
530658,"1105170467",5122,residential,,,B,0,0,F,F
530659,"1105170468",5122,residential,,,B,0,0,F,F
530660,"1105170469",5122,residential,,,B,0,0,F,F
530661,"1105170470",5122,residential,,,B,0,0,F,F
530662,"1105170471",5122,residential,,,B,0,0,F,F
